estacao;data;maxima;minima;media;ano;decada
2;20/06/2002;21;8.3;13.84;2002;2000
3;21/06/2002;15.1;9.4;11.32;2002;2000
3;22/06/2002;12.6;6.8;8.16;2002;2000
3;23/06/2002;13.4;3.4;8.36;2002;2000
3;24/06/2002;12.8;3.8;8.2;2002;2000
3;25/06/2002;14.2;3.8;7.84;2002;2000
3;26/06/2002;17.8;5;11.24;2002;2000
3;27/06/2002;23.6;7.4;15.32;2002;2000
3;28/06/2002;28.9;12.6;19.78;2002;2000
3;29/06/2002;28.9;16.6;21.8;2002;2000
3;30/06/2002;22.5;18;17.34;2002;2000
3;01/07/2002;16.2;13.2;14.2;2002;2000
3;02/07/2002;22.8;14.2;18.02;2002;2000
3;03/07/2002;25;15.2;18.98;2002;2000
3;04/07/2002;24.4;16.2;18.56;2002;2000
3;05/07/2002;22.7;15;18.18;2002;2000
3;06/07/2002;20.2;15.4;16.54;2002;2000
3;07/07/2002;16.1;12.2;12.94;2002;2000
3;08/07/2002;11.8;7.7;9.66;2002;2000
3;09/07/2002;14.5;8.6;10.02;2002;2000
3;10/07/2002;12.3;6.8;9.42;2002;2000
3;11/07/2002;13.4;6.3;8.7;2002;2000
3;12/07/2002;14.6;4.7;8.84;2002;2000
3;13/07/2002;15.8;6.6;11.2;2002;2000
3;14/07/2002;16.5++;7.6;12.06;2002;2000
3;15/07/2002;20.9;7.6;12.98;2002;2000
3;16/07/2002;20.9;8.8;13.86;2002;2000
3;17/07/2002;17.6;11.1;12.8;2002;2000
3;18/07/2002;20.4;11;15;2002;2000
3;19/07/2002;21.4;10.8;15.16;2002;2000
3;20/07/2002;23;10.2;15.52;2002;2000
3;21/07/2002;20;16;17.74;2002;2000
3;22/07/2002;24.9;17;18.98;2002;2000
3;23/07/2002;22.2;10.8;15.18;2002;2000
3;24/07/2002;29.1;15;20.7;2002;2000
3;25/07/2002;22.4;13.6;14.86;2002;2000
3;26/07/2002;13.5;11.3;12.76;2002;2000
3;27/07/2002;17.6;13.2;14.52;2002;2000
3;28/07/2002;16.4;7.6;10.38;2002;2000
3;29/07/2002;19.2;4.3;10.84;2002;2000
3;30/07/2002;17.6;8.6;12.58;2002;2000
3;31/07/2002;14.8;13;14.24;2002;2000
3;01/08/2002;13.7;10.3;12.5;2002;2000
3;02/08/2002;12.6;7.8;10.8;2002;2000
3;03/08/2002;17.4;10.6;13.24;2002;2000
3;04/08/2002;15.8;12.6;13.7;2002;2000
3;05/08/2002;17.6;10.3;12.58;2002;2000
3;06/08/2002;16.8;11;13.52;2002;2000
3;07/08/2002;21.4;12.2;16.24;2002;2000
3;08/08/2002;21.2;14;17.06;2002;2000
3;09/08/2002;19.4;17;16.64;2002;2000
3;10/08/2002;20;9;13.24;2002;2000
3;11/08/2002;22.6;7.8;14.24;2002;2000
3;12/08/2002;22.6;12;15.92;2002;2000
3;13/08/2002;15.6;14.2;14.76;2002;2000
3;14/08/2002;16.7;11.3;12.12;2002;2000
3;15/08/2002;19.9;8.8;13.78;2002;2000
3;16/08/2002;27;13.8;18.52;2002;2000
3;17/08/2002;26.2;15;18.92;2002;2000
3;18/08/2002;32;14;21.96;2002;2000
3;19/08/2002;32.7;17.2;23.22;2002;2000
3;20/08/2002;21.4;18.4;19.56;2002;2000
3;21/08/2002;14.3;12.8;13.34;2002;2000
3;22/08/2002;16.8;12.8;15.04;2002;2000
3;23/08/2002;18.2;14.5;16.76;2002;2000
3;24/08/2002;27.4;16.2;20.62;2002;2000
3;25/08/2002;33.4;17.7;24.18;2002;2000
3;26/08/2002;31.4;18.1;24.14;2002;2000
3;27/08/2002;28;16;21.88;2002;2000
3;28/08/2002;31.8;15.8;23.66;2002;2000
3;29/08/2002;24.6;19.3;19.66;2002;2000
3;30/08/2002;17.6;12.2;14.2;2002;2000
3;31/08/2002;14.8;9.3;11.36;2002;2000
3;01/09/2002;11.2;6.6;8.64;2002;2000
3;02/09/2002;13.5;5.8;9.04;2002;2000
3;03/09/2002;18.8;6;12.04;2002;2000
3;04/09/2002;20.3;7;13.7;2002;2000
3;05/09/2002;28.4;9.2;18.24;2002;2000
3;06/09/2002;20.2;13;15.64;2002;2000
3;07/09/2002;17.8;10;12.5;2002;2000
3;08/09/2002;17.8;7;11.88;2002;2000
3;09/09/2002;22.2;8.8;15.76;2002;2000
3;10/09/2002;24.8;14.3;18.48;2002;2000
3;11/09/2002;19.5;17.4;18.22;2002;2000
3;12/09/2002;20.6;15.5;16.96;2002;2000
3;13/09/2002;21.6;11;15.52;2002;2000
3;14/09/2002;20.2;13.2;15.12;2002;2000
3;15/09/2002;18.4;9;13.5;2002;2000
3;16/09/2002;22.8;12.5;17.62;2002;2000
3;17/09/2002;20.4;16.8;18.68;2002;2000
3;18/09/2002;24;16;19.96;2002;2000
3;19/09/2002;22;19;19.72;2002;2000
3;20/09/2002;19.2;10.8;12.84;2002;2000
3;21/09/2002;17.7;8.2;12.54;2002;2000
3;22/09/2002;21.5;7.4;14.44;2002;2000
4;23/09/2002;20.9;11;15.22;2002;2000
4;24/09/2002;19.9;8.8;13.38;2002;2000
4;25/09/2002;25;8.8;16.36;2002;2000
4;26/09/2002;26.6;11.6;18.48;2002;2000
4;27/09/2002;26.6;14;18.72;2002;2000
4;28/09/2002;31.2;14.8;22.28;2002;2000
4;29/09/2002;23.8;17.4;19.08;2002;2000
4;30/09/2002;18.2;16.1;17.18;2002;2000
4;01/10/2002;24;17;19.12;2002;2000
4;02/10/2002;28.6;15.2;21.8;2002;2000
4;03/10/2002;27.1;18.5;21.18;2002;2000
4;04/10/2002;25.8;17;20.9;2002;2000
4;05/10/2002;23;19;20.32;2002;2000
4;06/10/2002;23.2;18.4;23.36;2002;2000
4;07/10/2002;27.6;19.2;21.44;2002;2000
4;08/10/2002;21;18.9;20;2002;2000
4;09/10/2002;26.6;19.2;22.8;2002;2000
4;10/10/2002;23.5;19.8;21.14;2002;2000
4;11/10/2002;24.8;19.8;21.64;2002;2000
4;12/10/2002;28;18;22.5;2002;2000
4;13/10/2002;32.9;18.2;24.44;2002;2000
4;14/10/2002;29.7;21.6;25.3;2002;2000
4;15/10/2002;32.8;21.8;26.76;2002;2000
4;16/10/2002;27.7;17.6;21.3;2002;2000
4;17/10/2002;23.2;17;18.82;2002;2000
4;18/10/2002;27;13.7;20.82;2002;2000
4;19/10/2002;23.3;19;21.14;2002;2000
4;20/10/2002;29.2;19.9;22.46;2002;2000
4;21/10/2002;22.8;14.2;17.64;2002;2000
4;22/10/2002;19;10;13.52;2002;2000
4;23/10/2002;24.4;8.8;17.12;2002;2000
4;24/10/2002;18.2;15.2;17.4;2002;2000
4;25/10/2002;24.6;18.3;20.64;2002;2000
4;26/10/2002;29.2;17.2;22.28;2002;2000
4;27/10/2002;25.2;19;21.92;2002;2000
4;28/10/2002;30.6;20.2;24.6;2002;2000
4;29/10/2002;24.8;18.4;20.36;2002;2000
4;30/10/2002;22.6;16.7;18.94;2002;2000
4;31/10/2002;18.2;14.8;15.6;2002;2000
4;01/11/2002;25.6;14.6;19.68;2002;2000
4;02/11/2002;29.4;17.5;22.58;2002;2000
4;03/11/2002;33.4;17.8;22.4;2002;2000
4;04/11/2002;20.2;17.4;18.24;2002;2000
4;05/11/2002;22.4;15;17.88;2002;2000
4;06/11/2002;23.2;13.3;18.3;2002;2000
4;07/11/2002;25.2;14.7;19.58;2002;2000
4;08/11/2002;26.7;15.6;20.34;2002;2000
4;09/11/2002;20.3;17.2;19.68;2002;2000
4;10/11/2002;22.5;18.4;19.34;2002;2000
4;11/11/2002;25.7;16;20.8;2002;2000
4;12/11/2002;27;13.5;20.02;2002;2000
4;13/11/2002;31.5;15.6;22.66;2002;2000
4;14/11/2002;31.6;17.4;25.1;2002;2000
4;15/11/2002;31.2;21.2;24.76;2002;2000
4;16/11/2002;32.4;20;24.82;2002;2000
4;17/11/2002;33;19.8;25.58;2002;2000
4;18/11/2002;26;21.6;23.76;2002;2000
4;19/11/2002;29;19.4;23.18;2002;2000
4;20/11/2002;22.8;21.4;21.44;2002;2000
4;21/11/2002;24.8;19.2;20.8;2002;2000
4;22/11/2002;25.1;16.4;20.42;2002;2000
4;23/11/2002;31.6;17.2;24.28;2002;2000
4;24/11/2002;35;20.6;26.92;2002;2000
4;25/11/2002;31.2;23.6;26.64;2002;2000
4;26/11/2002;29;23.2;25.6;2002;2000
4;27/11/2002;25.4;20;22.64;2002;2000
4;28/11/2002;23.4;20;21.36;2002;2000
4;29/11/2002;25.1;20.1;22.18;2002;2000
4;30/11/2002;31.1;21;25.26;2002;2000
4;01/12/2002;24.2;20.6;21.88;2002;2000
4;02/12/2002;24.4;19.4;20.64;2002;2000
4;03/12/2002;29.3;17.4;23.02;2002;2000
4;04/12/2002;27.3;20.8;23.3;2002;2000
4;05/12/2002;31.3;22;26.34;2002;2000
4;06/12/2002;28.8;21.4;24.48;2002;2000
4;07/12/2002;26.5;22.1;23.04;2002;2000
4;08/12/2002;24;17.6;20.52;2002;2000
4;09/12/2002;26.4;17.8;21.8;2002;2000
4;10/12/2002;28.6;19;22.8;2002;2000
4;11/12/2002;26.2;21;23.2;2002;2000
4;12/12/2002;30.8;19.2;24.44;2002;2000
4;13/12/2002;31.2;20;24.74;2002;2000
4;14/12/2002;30.8;21.2;24.98;2002;2000
4;15/12/2002;31.2;22;25.84;2002;2000
4;16/12/2002;33.4;21.8;26.4;2002;2000
4;17/12/2002;28.8;20.4;23.68;2002;2000
4;18/12/2002;28.6;15.2;21.32;2002;2000
4;19/12/2002;32.9;17.8;23.78;2002;2000
4;20/12/2002;24.6;21.4;22.08;2002;2000
4;21/12/2002;25.6;20.8;22.2;2002;2000
1;22/12/2002;32.1;20;26.4;2002;2000
1;23/12/2002;27;21.9;22.48;2002;2000
1;24/12/2002;22.1;18.2;18.84;2002;2000
1;25/12/2002;26.6;14.7;20.62;2002;2000
1;26/12/2002;31.2;15.2;22.4;2002;2000
1;27/12/2002;34;17.8;25.7;2002;2000
1;28/12/2002;34.4;18.5;26.58;2002;2000
1;29/12/2002;34.6;21;26.9;2002;2000
1;30/12/2002;33.8;23.4;26.42;2002;2000
1;31/12/2002;29.6;24;26.36;2002;2000
1;01/01/2003;29.6;22.6;25.26;2003;2000
1;02/01/2003;29.9;21.4;23.82;2003;2000
1;03/01/2003;29.6;20.4;23.72;2003;2000
1;04/01/2003;30.4;21.9;25.52;2003;2000
1;05/01/2003;31.6;21.8;26.28;2003;2000
1;06/01/2003;29.9;21.6;24.82;2003;2000
1;07/01/2003;31.6;18;23.8;2003;2000
1;08/01/2003;32.9;18.1;24.84;2003;2000
1;09/01/2003;34.2;22;26.76;2003;2000
1;10/01/2003;25.8;22.6;23.36;2003;2000
1;11/01/2003;30.8;19;24.44;2003;2000
1;12/01/2003;29.8;19.8;24.36;2003;2000
1;13/01/2003;31.2;20.4;25.24;2003;2000
1;14/01/2003;32.5;21;26.06;2003;2000
1;15/01/2003;32.7;21.2;25.94;2003;2000
1;16/01/2003;34.4;21.6;27.44;2003;2000
1;17/01/2003;34.4;21.8;27.52;2003;2000
1;18/01/2003;29.9;23.4;25.36;2003;2000
1;19/01/2003;32.2;20;25.4;2003;2000
1;20/01/2003;28.8;20.8;24.32;2003;2000
1;21/01/2003;30.8;20.8;24.88;2003;2000
1;22/01/2003;32.3;22;25.8;2003;2000
1;23/01/2003;25.2;22;22.78;2003;2000
1;24/01/2003;26.4;18.8;22;2003;2000
1;25/01/2003;30.4;16.3;22.96;2003;2000
1;26/01/2003;31.2;19.6;24.56;2003;2000
1;27/01/2003;30.4;21.6;24.72;2003;2000
1;28/01/2003;30.6;19.8;24.54;2003;2000
1;29/01/2003;30.8;19.7;24.5;2003;2000
1;30/01/2003;35.2;19.4;27.24;2003;2000
1;31/01/2003;36.4;23;29.36;2003;2000
1;01/02/2003;37.4;24;27.8;2003;2000
1;02/02/2003;35.4;23;27.54;2003;2000
1;03/02/2003;35.2;24.4;28.8;2003;2000
1;04/02/2003;37.8;24.8;29.08;2003;2000
1;05/02/2003;35.6;24.9;28.86;2003;2000
1;06/02/2003;33.2;24.6;27.64;2003;2000
1;07/02/2003;34.6;25.6;27.62;2003;2000
1;08/02/2003;31.2;24.1;25.92;2003;2000
1;09/02/2003;30.4;23.6;25.16;2003;2000
1;10/02/2003;31;22.8;25.84;2003;2000
1;11/02/2003;30.1;23.6;26.78;2003;2000
1;12/02/2003;31.4;24.6;26.86;2003;2000
1;13/02/2003;30;21.6;24.28;2003;2000
1;14/02/2003;28.4;19.3;23.38;2003;2000
1;15/02/2003;32.2;18.5;25.26;2003;2000
1;16/02/2003;29.1;22.3;24.82;2003;2000
1;17/02/2003;27.4;18.9;22.7;2003;2000
1;18/02/2003;29.2;18;23.14;2003;2000
1;19/02/2003;27.3;18.1;22.84;2003;2000
1;20/02/2003;22.8;20.6;20.64;2003;2000
1;21/02/2003;25.9;18.9;20.94;2003;2000
1;22/02/2003;24.6;16.4;21.32;2003;2000
1;23/02/2003;31.9;20;25.1;2003;2000
1;24/02/2003;31;23;25.18;2003;2000
1;25/02/2003;31.8;22.6;26.6;2003;2000
1;26/02/2003;33.4;22.1;26.78;2003;2000
1;27/02/2003;35.8;22;28.72;2003;2000
1;28/02/2003;33.2;23.6;27.64;2003;2000
1;01/03/2003;34.8;22.3;25.72;2003;2000
1;02/03/2003;30.6;22;25.32;2003;2000
1;03/03/2003;26.6;19;23.6;2003;2000
1;04/03/2003;29.8;22.8;25.28;2003;2000
1;05/03/2003;32.4;21.8;26.28;2003;2000
1;06/03/2003;34.6;23.2;27.52;2003;2000
1;07/03/2003;30.6;24;25.98;2003;2000
1;08/03/2003;32.6;23.9;27;2003;2000
1;09/03/2003;32.4;23.9;27.02;2003;2000
1;10/03/2003;33.2;24.4;27.74;2003;2000
1;11/03/2003;31.4;23.6;26.16;2003;2000
1;12/03/2003;28;22.8;24.4;2003;2000
1;13/03/2003;26.4;21.1;22.54;2003;2000
1;14/03/2003;29.4;19.4;23.18;2003;2000
1;15/03/2003;28.6;18.8;23.7;2003;2000
1;16/03/2003;28.4;17.4;22.78;2003;2000
1;17/03/2003;27.8;16;21.28;2003;2000
1;18/03/2003;30.8;15.6;23.36;2003;2000
1;19/03/2003;33.4;18.4;26.2;2003;2000
1;20/03/2003;28.9;17.5;24.72;2003;2000
2;21/03/2003;24.5;18.3;19.86;2003;2000
2;22/03/2003;25;14.9;19.02;2003;2000
2;23/03/2003;25.8;14.6;19.76;2003;2000
2;24/03/2003;27;17.1;21.14;2003;2000
2;25/03/2003;26.6;17.7;21.62;2003;2000
2;26/03/2003;26.6;19.6;21.78;2003;2000
2;27/03/2003;29.8;18.6;22.88;2003;2000
2;28/03/2003;30.2;17.7;23.06;2003;2000
2;29/03/2003;32;19;24.96;2003;2000
2;30/03/2003;31.8;20.7;24.7;2003;2000
2;31/03/2003;25;21.3;22.02;2003;2000
2;01/04/2003;24.8;18.5;20.22;2003;2000
2;02/04/2003;24.5;16;19.7;2003;2000
2;03/04/2003;24.2;14.6;19.72;2003;2000
2;04/04/2003;24.3;18;20.82;2003;2000
2;05/04/2003;23.2;17;18.96;2003;2000
2;06/04/2003;24.1;16.8;18.84;2003;2000
2;07/04/2003;25.1;14.4;18.98;2003;2000
2;08/04/2003;27.2;13.8;19.84;2003;2000
2;09/04/2003;27.7;16;21.52;2003;2000
2;10/04/2003;23.4;18.4;18.92;2003;2000
2;11/04/2003;20.4;11.8;15.92;2003;2000
2;12/04/2003;20.6;10.9;15.34;2003;2000
2;13/04/2003;22.6;10.8;15.92;2003;2000
2;14/04/2003;27.2;13.4;19.32;2003;2000
2;15/04/2003;28.2;14;20.36;2003;2000
2;16/04/2003;29.8;14.2;20.36;2003;2000
2;17/04/2003;29.6;15.8;21.44;2003;2000
2;18/04/2003;29;20;22.58;2003;2000
2;19/04/2003;21.4;19.1;19.06;2003;2000
2;20/04/2003;22.4;13.4;16.24;2003;2000
2;21/04/2003;27;10.8;18.34;2003;2000
2;22/04/2003;31.2;15;23;2003;2000
2;23/04/2003;31.4;18.5;24.02;2003;2000
2;24/04/2003;28.3;20.1;23;2003;2000
2;25/04/2003;25.4;21;22.02;2003;2000
2;26/04/2003;24.2;19.8;21.48;2003;2000
2;27/04/2003;23.4;19.4;20.24;2003;2000
2;28/04/2003;22.4;18.4;19.96;2003;2000
2;29/04/2003;21.2;19.4;19.88;2003;2000
2;30/04/2003;22.8;18.6;20.62;2003;2000
2;01/05/2003;22.3;18.8;19.44;2003;2000
2;02/05/2003;21.2;13;16.24;2003;2000
2;03/05/2003;20.4;10.9;14.38;2003;2000
2;04/05/2003;23.2;10.8;16.64;2003;2000
2;05/05/2003;23.6;15;18.28;2003;2000
2;06/05/2003;18.6;14;14.76;2003;2000
2;07/05/2003;17;11.7;14.3;2003;2000
2;08/05/2003;19.8;13;15.28;2003;2000
2;09/05/2003;21.6;12.3;15.46;2003;2000
2;10/05/2003;24.2;14;17.54;2003;2000
2;11/05/2003;25.6;12;17.96;2003;2000
2;12/05/2003;26.2;12;17.8;2003;2000
2;13/05/2003;23.6;13.5;17.64;2003;2000
2;14/05/2003;27.4;16;20.68;2003;2000
2;15/05/2003;28.6;17;21.48;2003;2000
2;16/05/2003;28.4;17.3;21.84;2003;2000
2;17/05/2003;28.8;18;23.36;2003;2000
2;18/05/2003;25.4;21;21.46;2003;2000
2;19/05/2003;24.4;19.7;21.14;2003;2000
2;20/05/2003;24.7;18.4;20.32;2003;2000
2;21/05/2003;29;17.4;21.04;2003;2000
2;22/05/2003;31;18;21.62;2003;2000
2;23/05/2003;20;17.5;17.42;2003;2000
2;24/05/2003;17;11.7;14.46;2003;2000
2;25/05/2003;15.8;10;11.76;2003;2000
2;26/05/2003;18.6;5.8;11.64;2003;2000
2;27/05/2003;18.6;8.7;11.64;2003;2000
2;28/05/2003;20;7.7;12.58;2003;2000
2;29/05/2003;22.4;9;13.96;2003;2000
2;30/05/2003;26;11;17.1;2003;2000
2;31/05/2003;24.4;11.3;16.76;2003;2000
2;01/06/2003;19.9;13.5;17;2003;2000
2;02/06/2003;27.4;16;20.38;2003;2000
2;03/06/2003;15.2;14.8;14.74;2003;2000
2;04/06/2003;18.1;12.2;14.22;2003;2000
2;05/06/2003;18.8;13.6;16.36;2003;2000
2;06/06/2003;21.2;15;16.2;2003;2000
2;07/06/2003;15.6;13.4;13.32;2003;2000
2;08/06/2003;15.8;8.1;10.74;2003;2000
2;09/06/2003;19.2;10;14.76;2003;2000
2;10/06/2003;27.2;15;18.56;2003;2000
2;11/06/2003;20.1;17;17.54;2003;2000
2;12/06/2003;20.4;9.8;14.62;2003;2000
2;13/06/2003;21.8;15.1;16.88;2003;2000
2;14/06/2003;19;12;14.8;2003;2000
2;15/06/2003;27.2;13.4;19.64;2003;2000
2;16/06/2003;17.8;17.2;16.52;2003;2000
2;17/06/2003;18;14.9;16.1;2003;2000
2;18/06/2003;18.8;16;17.28;2003;2000
2;19/06/2003;18.8;17.2;17.06;2003;2000
2;20/06/2003;22.8;15.2;17.3;2003;2000
3;21/06/2003;18.8;13;15.84;2003;2000
3;22/06/2003;22;12.8;15.62;2003;2000
3;23/06/2003;27.8;12;18.76;2003;2000
3;24/06/2003;19.3;16.4;17.18;2003;2000
3;25/06/2003;23.6;15.6;18.16;2003;2000
3;26/06/2003;22.1;16;17.9;2003;2000
3;27/06/2003;24.6;16.5;18.7;2003;2000
3;28/06/2003;22.8;14.5;18.34;2003;2000
3;29/06/2003;18.2;14.4;15.28;2003;2000
3;30/06/2003;22.3;11;15.08;2003;2000
3;01/07/2003;22.6;11;16.1;2003;2000
3;02/07/2003;18.4;14.6;15.36;2003;2000
3;03/07/2003;23.4;13;16.78;2003;2000
3;04/07/2003;26;13.4;18.24;2003;2000
3;05/07/2003;19.4;16.8;16.88;2003;2000
3;06/07/2003;15.9;11.8;13.78;2003;2000
3;07/07/2003;15.6;13.8;14.36;2003;2000
3;08/07/2003;21.6;12.7;16.46;2003;2000
3;09/07/2003;15;13.3;11.92;2003;2000
3;10/07/2003;12.6;3;7.2;2003;2000
3;11/07/2003;13;5;8;2003;2000
3;12/07/2003;13.5;2.4;6.7;2003;2000
3;13/07/2003;17.2;3;9.72;2003;2000
3;14/07/2003;22.2;8.4;15.12;2003;2000
3;15/07/2003;19.2;15;16.28;2003;2000
3;16/07/2003;19.2;11;12.46;2003;2000
3;17/07/2003;16.4;3.9;9.3;2003;2000
3;18/07/2003;24.4;8.6;15.44;2003;2000
3;19/07/2003;27.2;14.4;19.44;2003;2000
3;20/07/2003;30.7;16.5;23.24;2003;2000
3;21/07/2003;25.4;12.2;14.36;2003;2000
3;22/07/2003;15;9.9;13.1;2003;2000
3;23/07/2003;19.4;12.8;15.64;2003;2000
3;24/07/2003;17.6;13.3;14.5;2003;2000
3;25/07/2003;15.6;13.8;14.6;2003;2000
3;26/07/2003;18.6;14.5;16.06;2003;2000
3;27/07/2003;23.5;15.9;17.72;2003;2000
3;28/07/2003;24.5;14.8;17.66;2003;2000
3;29/07/2003;26.2;15;19.46;2003;2000
3;30/07/2003;21.1;11.7;14.28;2003;2000
3;31/07/2003;21.1;8.6;13.24;2003;2000
3;01/08/2003;21.8;9;14.46;2003;2000
3;02/08/2003;26.8;11;17.98;2003;2000
3;03/08/2003;21.8;15.5;17.5;2003;2000
3;04/08/2003;26.1;14;20.04;2003;2000
3;05/08/2003;22;17;19.14;2003;2000
3;06/08/2003;19.6;13;14.6;2003;2000
3;07/08/2003;17.9;10.4;13.28;2003;2000
3;08/08/2003;22.6;7;13.36;2003;2000
3;09/08/2003;14.4;7.2;9.84;2003;2000
3;10/08/2003;15.1;7;9.82;2003;2000
3;11/08/2003;18;7.3;11.54;2003;2000
3;12/08/2003;21.4;5.4;12.4;2003;2000
3;13/08/2003;23.8;7;14.24;2003;2000
3;14/08/2003;21.4;10.9;14.66;2003;2000
3;15/08/2003;17;13;14.2;2003;2000
3;16/08/2003;17;8.8;12.32;2003;2000
3;17/08/2003;17.4;6.7;11.08;2003;2000
3;18/08/2003;23.9;5.2;13.82;2003;2000
3;19/08/2003;28.1;8.7;17.44;2003;2000
3;20/08/2003;29.9;11.8;20.02;2003;2000
3;21/08/2003;32.3;12.9;21.12;2003;2000
3;22/08/2003;22.2;15;16.62;2003;2000
3;23/08/2003;22.9;15.2;18.48;2003;2000
3;24/08/2003;19.4;13.9;14.02;2003;2000
3;25/08/2003;15.9;8.5;10.76;2003;2000
3;26/08/2003;15.6;4.5;9.12;2003;2000
3;27/08/2003;16.4;3.5;9.66;2003;2000
3;28/08/2003;14.6;6.6;10.64;2003;2000
3;29/08/2003;16.3;10;12.58;2003;2000
3;30/08/2003;13.9;10.9;11.7;2003;2000
3;31/08/2003;17.3;9.8;12.3;2003;2000
3;01/09/2003;19.3;7.7;12.08;2003;2000
3;02/09/2003;20.4;8.2;13.4;2003;2000
3;03/09/2003;25.2;8.8;15.66;2003;2000
3;04/09/2003;28.6;10.7;17.9;2003;2000
3;05/09/2003;29.9;13.4;21.58;2003;2000
3;06/09/2003;34.4;16.7;24.8;2003;2000
3;07/09/2003;34.2;19;23.54;2003;2000
3;08/09/2003;23.2;18.6;20.32;2003;2000
3;09/09/2003;20.6;13;14.2;2003;2000
3;10/09/2003;14.6;8.5;10.66;2003;2000
3;11/09/2003;18.2;5.9;10.88;2003;2000
3;12/09/2003;22.6;4.8;13.68;2003;2000
3;13/09/2003;17.2;10.5;11.94;2003;2000
3;14/09/2003;16.3;6.8;9.9;2003;2000
3;15/09/2003;18.9;6.8;13.06;2003;2000
3;16/09/2003;16.2;12.9;13.58;2003;2000
3;17/09/2003;19;7.4;12.46;2003;2000
3;18/09/2003;23.3;8.8;14.22;2003;2000
3;19/09/2003;31.6;11.8;21.44;2003;2000
3;20/09/2003;23.3;14.6;16.26;2003;2000
3;21/09/2003;22.9;12;16.58;2003;2000
3;22/09/2003;21;15.8;18.52;2003;2000
4;23/09/2003;24;17.8;19.88;2003;2000
4;24/09/2003;21.3;17.8;18.1;2003;2000
4;25/09/2003;20.1;14;16.62;2003;2000
4;26/09/2003;20;15.4;17.52;2003;2000
4;27/09/2003;25.6;16.8;19.36;2003;2000
4;28/09/2003;21.6;14.6;16.2;2003;2000
4;29/09/2003;18.9;13.2;15.78;2003;2000
4;30/09/2003;23.2;12.3;17.16;2003;2000
4;01/10/2003;29;14;20.44;2003;2000
4;02/10/2003;27.3;17;21.92;2003;2000
4;03/10/2003;22.4;17.2;19.5;2003;2000
4;04/10/2003;28.8;17.7;21.08;2003;2000
4;05/10/2003;24.1;18.7;20.24;2003;2000
4;06/10/2003;20.9;17.7;18.68;2003;2000
4;07/10/2003;22.6;17.1;19.18;2003;2000
4;08/10/2003;33.8;17.3;22.66;2003;2000
4;09/10/2003;20.8;18.5;18.26;2003;2000
4;10/10/2003;21.5;12;15.94;2003;2000
4;11/10/2003;18.9;10.8;13.66;2003;2000
4;12/10/2003;18.4;10;13.3;2003;2000
4;13/10/2003;21.2;8;14.76;2003;2000
4;14/10/2003;23.9;11;17.14;2003;2000
4;15/10/2003;26.5;14;19.06;2003;2000
4;16/10/2003;29.8;14.4;20.68;2003;2000
4;17/10/2003;33;14.6;23.56;2003;2000
4;18/10/2003;35.3;17;26.32;2003;2000
4;19/10/2003;27;21;21.76;2003;2000
4;20/10/2003;22.6;17.1;18.78;2003;2000
4;21/10/2003;24.9;16.8;20.38;2003;2000
4;22/10/2003;25.1;17.4;19.66;2003;2000
4;23/10/2003;27.8;11.5;19.58;2003;2000
4;24/10/2003;33.6;16;25.24;2003;2000
4;25/10/2003;26.2;19.7;21.06;2003;2000
4;26/10/2003;24.6;19.4;21.76;2003;2000
4;27/10/2003;22.2;15.3;17.88;2003;2000
4;28/10/2003;24;16.3;19.18;2003;2000
4;29/10/2003;26.6;16.3;21.18;2003;2000
4;30/10/2003;31.2;18.4;23.48;2003;2000
4;31/10/2003;33.3;18.5;23.98;2003;2000
4;01/11/2003;21.3;14;15.7;2003;2000
4;02/11/2003;20.9;12;15.98;2003;2000
4;03/11/2003;21.6;10;16.2;2003;2000
4;04/11/2003;23;13;17.76;2003;2000
4;05/11/2003;24.6;16;19.32;2003;2000
4;06/11/2003;27.4;16.9;20.76;2003;2000
4;07/11/2003;26.8;17;21.2;2003;2000
4;08/11/2003;30;17;22.56;2003;2000
4;09/11/2003;26.9;17.4;22.32;2003;2000
4;10/11/2003;30.5;19;22.98;2003;2000
4;11/11/2003;35.5;19;27.06;2003;2000
4;12/11/2003;28;24.8;23.42;2003;2000
4;13/11/2003;22.2;15.2;17.56;2003;2000
4;14/11/2003;24.3;15;18.66;2003;2000
4;15/11/2003;28.8;14.7;22.36;2003;2000
4;16/11/2003;24.3;21.4;22.1;2003;2000
4;17/11/2003;29.3;19.8;24.26;2003;2000
4;18/11/2003;28.8;19.1;22.06;2003;2000
4;19/11/2003;25.4;18.3;21.66;2003;2000
4;20/11/2003;22.7;18.1;18.26;2003;2000
4;21/11/2003;28.8;10.2;19.24;2003;2000
4;22/11/2003;33.6;15.5;24.46;2003;2000
4;23/11/2003;34.7;19;27.42;2003;2000
4;24/11/2003;28.6;20.4;22.54;2003;2000
4;25/11/2003;26.2;19.9;22.34;2003;2000
4;26/11/2003;32;20;24.8;2003;2000
4;27/11/2003;29.6;23.6;24.38;2003;2000
4;28/11/2003;24;17;20;2003;2000
4;29/11/2003;32.1;17.4;24.86;2003;2000
4;30/11/2003;31.8;18.6;24.36;2003;2000
4;01/12/2003;29.3;21.2;23.98;2003;2000
4;02/12/2003;31.3;18.6;23.86;2003;2000
4;03/12/2003;28;20.3;23.76;2003;2000
4;04/12/2003;26;20.5;23.14;2003;2000
4;05/12/2003;29.6;21.4;25.32;2003;2000
